fl_date,mkt_unique_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,crs_elapsed_time,air_time,distance
2018-02-01,VX,1002,VX,N632VA,1002,11278,DCA,"Washington, DC",14771,SFO,"San Francisco, CA",1711,1701,-10,16,1717,2008,5,2028,2013,-15,377,351,2442
2018-02-01,VX,1180,VX,N837VA,1180,14771,SFO,"San Francisco, CA",11618,EWR,"Newark, NJ",940,936,-4,21,957,1735,7,1810,1742,-28,330,278,2565
2018-01-01,VX,1166,VX,N632VA,1166,12892,LAX,"Los Angeles, CA",11618,EWR,"Newark, NJ",1355,1348,-7,13,1401,2142,10,2203,2152,-11,308,281,2454
2018-05-01,WN,1098,WN,N467WN,1098,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1555,1557,2,13,1610,1736,7,1750,1743,-7,115,86,594
2018-10-01,WN,1089,WN,N8577Z,1089,13232,MDW,"Chicago, IL",11292,DEN,"Denver, CO",1015,1016,1,8,1024,1135,6,1145,1141,-4,150,131,895
2018-03-01,WN,2132,WN,N913WN,2132,12892,LAX,"Los Angeles, CA",13796,OAK,"Oakland, CA",755,806,11,13,819,924,5,915,929,14,80,65,337
2018-02-01,WN,1992,WN,N773SA,1992,10279,AMA,"Amarillo, TX",11259,DAL,"Dallas, TX",1010,1032,22,10,1042,1131,3,1120,1134,14,70,49,323
2018-07-01,WN,3068,WN,N217JC,3068,10140,ABQ,"Albuquerque, NM",10423,AUS,"Austin, TX",1025,1036,11,9,1045,1309,4,1305,1313,8,100,84,619
2018-07-01,WN,736,WN,N7713A,736,10140,ABQ,"Albuquerque, NM",10423,AUS,"Austin, TX",1700,1700,0,9,1709,1937,3,1940,1940,0,100,88,619
2018-02-01,WN,746,WN,N7739A,746,10140,ABQ,"Albuquerque, NM",10821,BWI,"Baltimore, MD",850,845,-5,8,853,1354,5,1430,1359,-31,220,181,1670
2018-12-01,WN,3491,WN,N441WN,3491,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",1345,1346,1,12,1358,1341,4,1350,1345,-5,65,43,214
2018-11-01,WN,526,WN,N7706A,526,12206,HRL,"Harlingen/San Benito, TX",12191,HOU,"Houston, TX",1215,1239,24,21,1300,1348,3,1320,1351,31,65,48,277
2018-10-01,WN,2637,WN,N8638A,2637,13232,MDW,"Chicago, IL",11292,DEN,"Denver, CO",1530,1523,-7,12,1535,1645,4,1705,1649,-16,155,130,895
2018-06-01,WN,244,WN,N7712G,244,10140,ABQ,"Albuquerque, NM",14679,SAN,"San Diego, CA",1625,1622,-3,10,1632,1703,2,1715,1705,-10,110,91,628
2018-01-01,WN,1656,WN,N440LV,1656,11884,GEG,"Spokane, WA",11292,DEN,"Denver, CO",1345,1345,0,10,1355,1638,14,1655,1652,-3,130,103,836
2018-01-01,WN,5680,WN,N935WN,5680,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",1250,1249,-1,20,1309,1435,3,1445,1438,-7,115,86,581
2018-05-01,WN,181,WN,N570WN,181,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",2000,1957,-3,16,2013,2110,5,2130,2115,-15,150,117,813
2018-07-01,WN,2953,WN,N465WN,2953,10140,ABQ,"Albuquerque, NM",10821,BWI,"Baltimore, MD",1610,1609,-1,9,1618,2155,5,2155,2200,5,225,217,1670
2018-06-01,WN,1561,WN,N783SW,1561,10140,ABQ,"Albuquerque, NM",10821,BWI,"Baltimore, MD",1555,1606,11,7,1613,2217,3,2135,2220,45,220,244,1670
2018-08-01,WN,1066,WN,N451WN,1066,14107,PHX,"Phoenix, AZ",14869,SLC,"Salt Lake City, UT",1505,1507,2,7,1514,1725,7,1730,1732,2,85,71,507
2018-07-01,WN,2488,WN,N7743B,2488,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",710,708,-2,7,715,709,6,725,715,-10,75,54,328
2018-02-01,WN,170,WN,N931WN,170,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1525,1519,-6,19,1538,1708,5,1730,1713,-17,125,90,594
2018-10-01,WN,3784,WN,N8308K,3784,13232,MDW,"Chicago, IL",11292,DEN,"Denver, CO",2055,2054,-1,9,2103,2222,4,2225,2226,1,150,139,895
2018-09-01,WN,3117,WN,N7847A,3117,13204,MCO,"Orlando, FL",13495,MSY,"New Orleans, LA",1220,1227,7,9,1236,1258,7,1305,1305,0,105,82,551
2018-01-01,WN,522,WN,N8327A,522,11618,EWR,"Newark, NJ",12339,IND,"Indianapolis, IN",2015,2059,44,27,2126,2303,6,2235,2309,34,140,97,645
2018-05-01,WN,638,WN,N7747C,638,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",825,821,-4,20,841,1009,7,1025,1016,-9,120,88,594
2018-04-01,WN,2278,WN,N7729A,2278,10140,ABQ,"Albuquerque, NM",13232,MDW,"Chicago, IL",820,817,-3,9,826,1134,5,1200,1139,-21,160,128,1121
2018-11-01,WN,381,WN,N403WN,381,12191,HOU,"Houston, TX",13851,OKC,"Oklahoma City, OK",1725,1730,5,9,1739,1837,3,1845,1840,-5,80,58,419
2018-05-01,WN,1674,WN,N727SW,1674,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",820,819,-1,21,840,935,5,950,940,-10,150,115,813
2018-09-01,WN,6065,WN,N8601C,6065,13204,MCO,"Orlando, FL",13796,OAK,"Oakland, CA",1440,1440,0,8,1448,1654,6,1725,1700,-25,345,306,2438
2018-11-01,WN,2363,WN,N255WN,2363,12191,HOU,"Houston, TX",15370,TUL,"Tulsa, OK",1620,1621,1,26,1647,1749,5,1745,1754,9,85,62,453
2018-11-01,WN,1642,WN,N424WN,1642,12191,HOU,"Houston, TX",15370,TUL,"Tulsa, OK",1950,1943,-7,7,1950,2056,4,2115,2100,-15,85,66,453
2018-01-01,WN,760,WN,N258WN,760,11697,FLL,"Fort Lauderdale, FL",10423,AUS,"Austin, TX",1420,1514,54,26,1540,1724,2,1630,1726,56,190,164,1105
2018-06-01,WN,123,WN,N7822A,123,10140,ABQ,"Albuquerque, NM",14679,SAN,"San Diego, CA",935,931,-4,8,939,1010,6,1025,1016,-9,110,91,628
2018-11-01,WN,2097,WN,N570WN,2097,12206,HRL,"Harlingen/San Benito, TX",10423,AUS,"Austin, TX",1730,1725,-5,9,1734,1816,3,1840,1819,-21,70,42,273
2018-04-01,WN,2731,WN,N7827A,2731,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",1505,1504,-1,13,1517,1510,4,1520,1514,-6,75,53,328
2018-01-01,WN,4028,WN,N206WN,4028,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",2035,2112,37,24,2136,2258,6,2230,2304,34,115,82,581
2018-10-01,WN,121,WN,N7830A,121,13232,MDW,"Chicago, IL",11433,DTW,"Detroit, MI",1720,1712,-8,39,1751,1932,5,1930,1937,7,70,41,228
2018-09-01,WN,6642,WN,N258WN,6642,13198,MCI,"Kansas City, MO",11292,DEN,"Denver, CO",1205,1201,-4,11,1212,1229,28,1250,1257,7,105,77,533
2018-08-01,WN,34,WN,N456WN,34,14107,PHX,"Phoenix, AZ",14679,SAN,"San Diego, CA",640,644,4,6,650,739,3,750,742,-8,70,49,304
2018-02-01,WN,1071,WN,N956WN,1071,10279,AMA,"Amarillo, TX",11259,DAL,"Dallas, TX",1535,1531,-4,8,1539,1632,3,1645,1635,-10,70,53,323
2018-04-01,WN,2284,WN,N7729A,2284,10140,ABQ,"Albuquerque, NM",13232,MDW,"Chicago, IL",1515,1526,11,9,1535,1845,8,1855,1853,-2,160,130,1121
2018-02-01,WN,1862,WN,N404WN,1862,10279,AMA,"Amarillo, TX",11259,DAL,"Dallas, TX",545,546,1,9,555,638,5,700,643,-17,75,43,323
2018-07-01,WN,5997,WN,N7846A,5997,10140,ABQ,"Albuquerque, NM",10423,AUS,"Austin, TX",1345,1341,-4,9,1350,1613,5,1625,1618,-7,100,83,619
2018-12-01,WN,57,WN,N281WN,57,10140,ABQ,"Albuquerque, NM",12889,LAS,"Las Vegas, NV",805,805,0,16,821,842,3,840,845,5,95,81,486
2018-06-01,WN,6013,WN,N797MX,6013,10140,ABQ,"Albuquerque, NM",10423,AUS,"Austin, TX",1215,1211,-4,12,1223,1442,3,1500,1445,-15,105,79,619
2018-03-01,WN,1136,WN,N747SA,1136,12889,LAS,"Las Vegas, NV",14683,SAT,"San Antonio, TX",1240,1247,7,8,1255,1702,4,1715,1706,-9,155,127,1069
2018-05-01,WN,6456,WN,N7719A,6456,10279,AMA,"Amarillo, TX",12889,LAS,"Las Vegas, NV",1435,1429,-6,11,1440,1438,7,1445,1445,0,130,118,758
2018-03-01,WN,1440,WN,N261WN,1440,12889,LAS,"Las Vegas, NV",14570,RNO,"Reno, NV",1645,1716,31,10,1726,1827,4,1805,1831,26,80,61,345
2018-08-01,WN,20,WN,N263WN,20,14107,PHX,"Phoenix, AZ",14679,SAN,"San Diego, CA",1355,1438,43,23,1501,1546,2,1505,1548,43,70,45,304
2018-09-01,WN,3016,WN,N723SW,3016,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",1820,1816,-4,12,1828,1931,8,1950,1939,-11,90,63,404
2018-08-01,WN,477,WN,N902WN,477,14107,PHX,"Phoenix, AZ",14679,SAN,"San Diego, CA",550,615,25,9,624,709,2,705,711,6,75,45,304
2018-06-01,WN,100,WN,N8534Z,100,10140,ABQ,"Albuquerque, NM",10821,BWI,"Baltimore, MD",835,833,-2,8,841,1355,5,1415,1400,-15,220,194,1670
2018-08-01,WN,791,WN,N7742B,791,14107,PHX,"Phoenix, AZ",14679,SAN,"San Diego, CA",1140,1138,-2,9,1147,1234,2,1250,1236,-14,70,47,304
2018-10-01,WN,3061,WN,N960WN,3061,13232,MDW,"Chicago, IL",11292,DEN,"Denver, CO",1215,1223,8,10,1233,1339,5,1350,1344,-6,155,126,895
2018-09-01,WN,3549,WN,N7849A,3549,13204,MCO,"Orlando, FL",13495,MSY,"New Orleans, LA",905,904,-1,12,916,945,4,945,949,4,100,89,551
2019-08-01,WN,2512,WN,N7708E,2512,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",600,556,-4,10,606,557,4,615,601,-14,75,51,328
2019-07-01,WN,1315,WN,N8301J,1315,13204,MCO,"Orlando, FL",10821,BWI,"Baltimore, MD",1020,1022,2,18,1040,1223,4,1235,1227,-8,135,103,787
2019-11-01,WN,28,WN,N8614M,28,10140,ABQ,"Albuquerque, NM",13232,MDW,"Chicago, IL",1625,1628,3,8,1636,1941,6,2000,1947,-13,155,125,1121
2019-07-01,WN,2469,WN,N756SA,2469,13204,MCO,"Orlando, FL",10821,BWI,"Baltimore, MD",630,627,-3,11,638,825,9,835,834,-1,125,107,787
2019-05-01,WN,1451,WN,N482WN,1451,12889,LAS,"Las Vegas, NV",13232,MDW,"Chicago, IL",1745,1801,16,8,1809,2258,2,2315,2300,-15,210,169,1521
2019-05-01,WN,1253,WN,N8511K,1253,12889,LAS,"Las Vegas, NV",14107,PHX,"Phoenix, AZ",2010,2040,30,14,2054,2135,22,2115,2157,42,65,41,255
2019-08-01,WN,679,WN,N8520Q,679,10140,ABQ,"Albuquerque, NM",10821,BWI,"Baltimore, MD",625,628,3,10,638,1205,2,1210,1207,-3,225,207,1670
2019-10-01,WN,100,WN,N8577Z,100,10140,ABQ,"Albuquerque, NM",10821,BWI,"Baltimore, MD",740,740,0,12,752,1305,3,1325,1308,-17,225,193,1670
2019-09-01,WN,950,WN,N7845A,950,10140,ABQ,"Albuquerque, NM",12889,LAS,"Las Vegas, NV",1420,1415,-5,9,1424,1435,6,1455,1441,-14,95,71,486
2019-01-01,WN,172,WN,N925WN,172,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",1930,1947,17,28,2015,2241,4,2205,2245,40,95,86,580
2019-02-01,WN,1288,WN,N930WN,1288,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",1930,1935,5,10,1945,2037,6,2050,2043,-7,80,52,328
2019-08-01,WN,2518,WN,N704SW,2518,10140,ABQ,"Albuquerque, NM",14107,PHX,"Phoenix, AZ",1200,1228,28,19,1247,1239,4,1215,1243,28,75,52,328
2019-09-01,WN,2643,WN,N7723E,2643,10140,ABQ,"Albuquerque, NM",12191,HOU,"Houston, TX",635,634,-1,7,641,925,2,940,927,-13,125,104,759
2019-05-01,WN,1698,WN,N7706A,1698,12889,LAS,"Las Vegas, NV",13232,MDW,"Chicago, IL",1110,1117,7,11,1128,1620,4,1640,1624,-16,210,172,1521
2019-09-01,WN,797,WN,N774SW,797,10140,ABQ,"Albuquerque, NM",12889,LAS,"Las Vegas, NV",940,939,-1,8,947,955,4,1010,959,-11,90,68,486
2019-06-01,WN,3501,WN,N459WN,3501,10140,ABQ,"Albuquerque, NM",13796,OAK,"Oakland, CA",550,555,5,10,605,705,5,715,710,-5,145,120,889
2019-12-01,WN,4493,WN,N723SW,4493,10140,ABQ,"Albuquerque, NM",10423,AUS,"Austin, TX",1715,1739,24,11,1750,2006,6,1955,2012,17,100,76,619
2019-09-01,WN,2513,WN,N743SW,2513,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",1235,1232,-3,11,1243,1221,5,1245,1226,-19,70,38,214
2019-03-01,WN,981,WN,N496WN,981,14122,PIT,"Pittsburgh, PA",11697,FLL,"Fort Lauderdale, FL",910,905,-5,11,916,1138,4,1200,1142,-18,170,142,994
2019-04-01,WN,361,WN,N941WN,361,10279,AMA,"Amarillo, TX",11259,DAL,"Dallas, TX",1910,1903,-7,12,1915,2004,2,2020,2006,-14,70,49,323
2019-03-01,WN,1083,WN,N8678E,1083,14122,PIT,"Pittsburgh, PA",13204,MCO,"Orlando, FL",1430,1432,2,10,1442,1652,5,1645,1657,12,135,130,834
2019-03-01,WN,292,WN,N762SW,292,14122,PIT,"Pittsburgh, PA",12191,HOU,"Houston, TX",1100,1054,-6,9,1103,1258,2,1325,1300,-25,205,175,1131
2019-10-01,WN,2283,WN,N7888A,2283,10140,ABQ,"Albuquerque, NM",10821,BWI,"Baltimore, MD",1425,1426,1,9,1435,1952,4,2015,1956,-19,230,197,1670
2019-02-01,WN,580,WN,N240WN,580,10140,ABQ,"Albuquerque, NM",10821,BWI,"Baltimore, MD",1000,955,-5,8,1003,1528,41,1535,1609,34,215,205,1670
2019-10-01,WN,1885,WN,N225WN,1885,10140,ABQ,"Albuquerque, NM",10423,AUS,"Austin, TX",1115,1121,6,13,1134,1359,4,1400,1403,3,105,85,619
2019-01-01,WN,45,WN,N7811F,45,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",1410,1430,20,49,1519,1736,4,1650,1740,50,100,77,580
2019-10-01,WN,27,WN,N7726A,27,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",940,940,0,14,954,1218,3,1220,1221,1,100,84,580
2019-08-01,WN,136,WN,N8676A,136,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",605,603,-2,9,612,835,4,845,839,-6,100,83,580
2019-02-01,WN,481,WN,N7834A,481,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",1750,1746,-4,6,1752,2011,25,2030,2036,6,100,79,580
2019-11-01,WN,1817,WN,N8554X,1817,10140,ABQ,"Albuquerque, NM",13796,OAK,"Oakland, CA",600,556,-4,13,609,711,5,725,716,-9,145,122,889
2019-07-01,WN,2319,WN,N8681M,2319,13204,MCO,"Orlando, FL",10821,BWI,"Baltimore, MD",1215,1218,3,13,1231,1417,4,1430,1421,-9,135,106,787
2019-07-01,WN,2335,WN,N7885A,2335,13204,MCO,"Orlando, FL",10821,BWI,"Baltimore, MD",1345,1339,-6,14,1353,1538,9,1605,1547,-18,140,105,787
2019-05-01,WN,2119,WN,N8513F,2119,12889,LAS,"Las Vegas, NV",13232,MDW,"Chicago, IL",1440,1437,-3,13,1450,1936,3,2010,1939,-31,210,166,1521
2019-04-01,WN,1342,WN,N287WN,1342,10279,AMA,"Amarillo, TX",11259,DAL,"Dallas, TX",1120,1136,16,7,1143,1231,7,1230,1238,8,70,48,323
2019-05-01,WN,1397,WN,N8315C,1397,12889,LAS,"Las Vegas, NV",13232,MDW,"Chicago, IL",935,944,9,14,958,1502,4,1505,1506,1,210,184,1521
2019-10-01,WN,684,WN,N457WN,684,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",2000,2139,99,7,2146,9,3,2235,12,97,95,83,580
2019-12-01,WN,3318,WN,N7737E,3318,10257,ALB,"Albany, NY",10821,BWI,"Baltimore, MD",905,902,-3,7,909,1011,4,1025,1015,-10,80,62,289
2019-08-01,WN,1681,WN,N456WN,1681,10140,ABQ,"Albuquerque, NM",10821,BWI,"Baltimore, MD",1430,1434,4,13,1447,2011,5,2020,2016,-4,230,204,1670
2019-09-01,WN,3249,WN,N8653A,3249,10140,ABQ,"Albuquerque, NM",12889,LAS,"Las Vegas, NV",1855,1851,-4,8,1859,1912,5,1930,1917,-13,95,73,486
2019-06-01,WN,3046,WN,N8683D,3046,10140,ABQ,"Albuquerque, NM",13232,MDW,"Chicago, IL",845,843,-2,9,852,1203,4,1225,1207,-18,160,131,1121
2019-01-01,WN,1419,WN,N704SW,1419,10140,ABQ,"Albuquerque, NM",12889,LAS,"Las Vegas, NV",955,952,-3,8,1000,1011,2,1025,1013,-12,90,71,486
2019-07-01,WN,702,WN,N8568Z,702,13204,MCO,"Orlando, FL",12391,ISP,"Islip, NY",1625,1620,-5,12,1632,1840,4,1855,1844,-11,150,128,971
2019-12-01,WN,743,WN,N440LV,743,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",605,601,-4,14,615,827,4,845,831,-14,100,72,580
2019-06-01,WN,3399,WN,N203WN,3399,10397,ATL,"Atlanta, GA",11066,CMH,"Columbus, OH",1935,1948,13,10,1958,2105,4,2110,2109,-1,95,67,447
2019-02-01,WN,309,WN,N903WN,309,10140,ABQ,"Albuquerque, NM",11259,DAL,"Dallas, TX",1605,1645,40,11,1656,1918,4,1845,1922,37,100,82,580
2019-11-01,WN,236,WN,N7747C,236,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",830,832,2,13,845,1004,2,1020,1006,-14,110,79,577
2019-12-01,WN,3672,WN,N8315C,3672,10140,ABQ,"Albuquerque, NM",10821,BWI,"Baltimore, MD",1200,1223,23,12,1235,1732,4,1735,1736,1,215,177,1670
2019-01-01,WN,1959,WN,N297WN,1959,10140,ABQ,"Albuquerque, NM",10821,BWI,"Baltimore, MD",930,928,-2,15,943,1436,4,1500,1440,-20,210,173,1670
2019-11-01,WN,2319,WN,N449WN,2319,10140,ABQ,"Albuquerque, NM",13232,MDW,"Chicago, IL",910,911,1,14,925,1233,4,1250,1237,-13,160,128,1121
